# Items: 50000, Weight: 125000000
# Index, Weight, Price
239 699 45
240 7454 737
241 1699 244
242 9268 91
243 1777 127
244 282 394
245 5016 250
246 7344 639
247 6142 312
248 2668 473
249 2231 781
250 6627 819
251 7239 659
252 3540 550
253 3980 244
254 7999 729
255 6440 887
256 402 573
257 374 772
258 9926 776
259 1089 714
260 6773 513
261 839 877
262 6069 31
263 8496 145
264 3238 449
265 7849 128
266 6547 128
267 2469 393
268 1762 898
269 9702 770
270 1899 84
271 3030 751
272 1161 528
273 9307 764
274 9853 480
275 9079 520
276 8447 222
277 8782 797
278 2690 158
279 7393 422
280 4834 918
281 2249 651
282 3534 814
283 6138 301
284 3742 590
285 4911 528
286 6192 706
287 9500 692
288 109 744
289 8779 408
290 1027 556
291 547 793
292 633 27
293 2947 269
294 2911 172
295 5998 5
296 8690 215
297 9592 955
298 7640 713
299 643 962
300 7015 450
301 7450 569
302 3050 159
303 3875 678
304 7398 138
305 5631 35
306 9796 177
307 1599 767
308 8334 947
309 7648 470
310 3035 948
311 6797 406
312 2525 691
313 3974 813
314 3734 954
315 4347 389
316 8479 466
317 3027 587
318 4483 782
319 2400 162
320 9587 963
321 7395 45
322 5136 549
323 9832 345
324 7942 943
325 9064 813
326 9455 663
327 6192 173
328 3978 662
329 3865 681
330 1584 997
331 6372 656
332 1587 82
333 5556 831
334 4881 130
335 8331 371
336 6158 17
337 5493 382
338 5333 70
339 9001 138
340 5069 726
341 2429 85
342 3385 291
343 7848 738
344 5385 101
345 8048 252
346 9680 337
347 1107 729
348 5908 967
349 9767 876
350 1938 29
351 6458 60
352 5230 732
353 2730 883
354 4177 699
355 9309 494
356 5442 494
357 4609 52
358 4002 130
359 3928 157
360 4952 278
361 2636 715
362 7937 772
363 7646 923
364 5140 855
365 1190 472
366 978 913
367 9456 914
368 502 48
369 5269 790
370 7884 900
371 633 615
372 6436 223
373 2474 29
374 265 538
375 903 376
376 8906 548
377 1732 272
378 1861 664
379 1176 236
380 4362 523
381 9646 365
382 3476 383
383 4570 836
384 2919 980
385 7168 54
386 6635 801
387 9213 674
388 8391 31
389 515 24
390 8125 816
391 9469 132
392 376 236
393 9160 742
394 9125 949
395 43 65
396 9517 480
397 7943 886
398 3279 732
399 9532 688
400 7497 601
401 3655 311
402 8237 836
403 1852 856
404 6050 9
405 1492 104
406 2811 890
407 164 829
408 998 918
409 6080 918
410 9103 327
411 4250 737
412 4222 799
413 3274 545
414 9228 937
415 5083 46
416 6700 344
417 3680 957
418 8076 866
419 3481 386
420 7021 371
421 8927 771
422 7547 352
423 1620 751
424 8618 502
425 8142 424
426 5951 146
427 6765 157
428 5131 545
429 4417 828
430 8820 214
431 8671 279
432 815 310
433 4333 522
434 1956 977
435 4692 496
436 4884 841
437 7058 400
438 8887 417
439 4644 214
440 6726 816
441 7746 854
442 4804 679
443 548 756
444 8769 555
445 5903 949
446 1357 749
447 3792 398
448 957 783
449 4336 275
450 5187 589
451 8521 675
452 4664 809
453 901 276
454 6893 397
455 155 834
456 4476 78
457 3710 597
458 4256 782
459 9387 415
460 1790 777
461 200 414
462 9201 166
463 1109 97
464 9810 622
465 9719 599
466 3509 730
467 6406 349
468 7925 486
469 3638 9
470 2764 242
471 6450 820
472 2867 703
473 2699 596
474 1529 94
475 8025 38
476 2741 412
477 5983 928
478 2112 364
479 4088 752
480 5795 327
481 2073 376
482 5224 934
483 6941 569
484 6326 707
485 5423 125
486 6392 509
487 348 181
488 6032 887
489 89 961
490 1285 108
491 9345 405
492 5832 923
493 1067 657
494 5570 884
495 8530 950
496 9080 265
497 887 878
498 3806 63
499 6303 927
500 7869 753
501 7429 171
502 7123 500
503 8519 197
504 9150 686
505 4976 404
506 50 515
507 3881 718
508 8427 732
509 9220 459
510 5058 581
511 2512 447
512 3567 312
513 3910 973
514 4312 747
515 8753 483
516 5353 185
517 6788 123
518 2768 23
519 1942 643
520 1007 87
521 1775 501
522 8904 898
523 337 621
524 2910 46
525 5839 546
526 8613 340
527 6130 231
528 3230 853
529 3194 136
530 354 35
531 4580 685
532 553 863
533 7070 550
534 9478 6
535 9128 33
536 5421 671
537 8933 748
538 2386 617
539 7136 525
540 9051 729
541 2248 20
542 8649 228
543 1393 420
544 2285 277
545 5705 863
546 8714 219
547 8989 361
548 1935 205
549 637 590
550 3094 290
551 1269 360
552 4879 156
553 4462 957
554 1913 108
555 5597 820
556 3640 589
557 8025 43
558 2010 919
559 9149 543
560 3006 682
561 6851 967
562 1544 765
563 1481 139
564 9194 480
565 3112 81
566 8698 387
567 9986 189
568 8781 394
569 7653 253
570 1782 229
571 9793 684
572 4961 164
573 3073 197
574 7610 39
575 8145 811
576 4829 657
577 7695 845
578 4838 869
579 4541 516
580 3750 911
581 347 285
582 2993 939
583 993 451
584 8734 407
585 8558 573
586 2853 585
587 5824 236
588 3626 525
589 4019 199
590 8682 267
591 3300 169
592 2991 287
593 533 235
594 7886 710
595 2297 805
596 7833 428
597 8804 931
598 8846 710
599 7994 94
600 8873 925
601 9815 735
602 6472 765
603 6541 211
604 8585 91
605 266 632
606 5302 686
607 4815 364
608 6339 28
609 275 148
610 2466 369
611 2078 526
612 1203 401
613 8397 311
614 3131 904
615 7234 758
616 6785 257
617 7380 244
618 9328 258
619 5913 644
620 5118 640
621 2006 875
622 2046 101
623 2117 44
624 8445 887
625 698 921
626 4632 643
627 4421 291
628 3115 200
629 3097 645
630 2011 668
631 9757 806
632 3044 270
633 596 682
634 1997 290
635 995 378
636 976 730
637 3961 756
638 3022 455
639 4950 291
640 5583 762
641 6247 329
642 6838 210
643 6074 189
644 5726 989
645 8960 931
646 5108 390
647 8918 424
648 1787 964
649 4441 927
650 2696 70
651 5573 781
652 8895 715
653 1825 361
654 208 444
655 1402 783
656 5925 143
657 8831 60
658 7252 36
659 9622 106
660 5777 35
661 9020 131
662 481 876
663 9674 381
664 5666 881
665 9121 816
666 4107 739
667 5082 82
668 8652 88
669 5600 87
670 8183 386
671 6928 427
672 2289 785
673 584 698
674 7188 809
675 3628 659
676 2921 938
677 593 421
678 8000 725
679 5194 108
680 5561 582
681 7912 830
682 4667 756
683 9389 310
684 1009 686
685 4628 603
686 7187 37
687 8406 192
688 5300 633
689 5255 783
690 130 571
691 7472 269
692 9119 656
693 7589 959
694 8534 766
695 9228 628
696 4503 810
697 1957 70
698 4009 199
699 3232 587
700 1135 204
701 6009 816
702 4064 257
703 4154 707
704 9805 191
705 2407 241
706 8171 803
707 8864 693
708 153 294
709 9872 509
710 2625 173
711 1712 218
712 6281 628
713 9224 753
714 3708 493
715 4875 983
716 3201 992
717 6859 795
718 2557 966
719 7056 54
720 6159 985
721 877 491
722 2586 813
723 9575 85
724 4329 343
725 2463 477
726 3569 906
727 6831 748
728 98 287
729 6962 516
730 6598 33
731 1342 192
732 4271 385
733 7970 600
734 9248 590
735 394 573
736 4637 261
737 5490 717
738 8323 312
739 159 368
740 5785 47
741 6554 715
742 1486 209
743 1929 778
744 8471 765
745 5164 598
746 2316 739
747 4576 107
748 1736 774
749 2016 708
750 9634 949
751 4942 187
752 6706 606
753 9184 343
754 2134 688
755 5494 701
756 8179 623
757 3433 548
758 4670 190
759 4645 707
760 5303 116
761 5846 508
762 3402 437
763 2028 45
764 4221 14
765 2626 32
766 1493 937
767 5732 114
768 6242 36
769 4470 912
770 6342 641
771 322 688
772 5683 325
773 9819 79
774 8066 529
775 7242 335
776 7703 202
777 6221 227
778 9368 172
779 5584 778
780 371 748
781 6277 992
782 4432 125
783 107 527
784 8734 775
785 8640 699
786 5880 771
787 2849 529
788 2614 786
789 4029 875
790 1409 238
791 4771 625
792 2838 502
793 7754 785
794 1803 938
795 6991 947
796 3800 575
797 3904 439
798 3922 497
799 1481 709
800 1552 580
801 1613 962
802 295 819
803 844 105
804 7509 942
805 6922 320
806 5534 322
807 5697 314
808 961 693
809 6908 368
810 4302 206
811 569 387
812 9883 667
813 9848 730
814 215 126
815 5596 261
816 4434 742
817 640 864
818 8837 140
819 6482 157
820 3554 694
821 977 347
822 9631 989
823 2458 447
824 9997 116
825 8413 585
826 2594 30
827 9967 639
828 8757 57
829 1940 549
830 5484 606
831 7458 283
832 4243 471
833 2506 121
834 9028 250
835 8935 764
836 3620 50
837 6005 875
838 1718 571
839 9694 791
840 5512 449
841 7988 743
842 4776 914
843 6428 203
844 2826 481
845 1343 627
846 5940 11
847 2675 394
848 4561 255
849 6269 131
850 207 977
851 8511 843
852 7594 355
853 730 897
854 2131 955
855 5440 870
856 9997 958
857 8567 800
858 3234 654
859 9028 203
860 7585 863
861 4288 544
862 7851 511
863 7953 887
864 1849 130
865 8447 472
866 5469 584
867 4411 800
868 8787 969
869 2712 655
870 2414 811
871 9521 859
872 6078 197
873 1827 373
874 6452 744
875 5001 351
876 6855 520
877 2945 481
878 539 396
879 3941 143
880 2986 314
881 4021 925
882 5983 466
883 1630 363
884 935 859
885 4117 95
886 8914 122
887 3970 908
888 889 137
889 3539 212
890 9748 605
891 8587 681
892 628 807
893 3887 181
894 5356 992
895 1441 45
896 3410 666
897 8907 895
898 3892 472
899 7064 906
900 81 598
901 5454 755
902 1776 138
903 6209 694
904 1936 219
905 7494 692
906 3405 132
907 1766 911
908 293 853
909 3062 458
910 8017 208
911 4311 161
912 3161 193
913 3886 807
914 3698 929
915 1173 453
916 7893 186
917 5382 983
918 5393 186
919 5234 150
920 681 569
921 6997 729
922 2313 354
923 1747 623
924 6868 388
925 2046 636
926 5414 18
927 4188 471
928 9297 126
929 2121 134
930 1709 50
931 8154 558
932 2515 838
933 6988 594
934 9917 312
935 8665 988
936 4987 402
937 8562 404
938 946 690
939 5660 524
940 5281 426
941 4307 585
942 7262 44
943 7252 729
944 5175 218
945 883 449
946 9060 879
947 5059 726
948 7988 499
949 2718 837
950 570 910
951 3295 314
952 4502 800
953 9185 301
954 4769 983
955 9469 831
956 337 273
957 636 146
958 3438 560
959 136 127
960 5180 45
961 9493 841
962 2 37
963 1678 360
964 2601 987
965 1274 687
966 3113 319
967 7966 60
968 1725 499
969 6254 777
970 9286 901
971 4636 406
972 2591 297
973 5483 513
974 1751 628
975 2008 419
976 9761 533
977 5773 787
978 2698 343
979 3628 139
980 6002 140
981 5169 609
982 5211 941
983 9639 214
984 242 499
985 7966 213
986 4576 742
987 8920 550
988 9464 544
989 3015 713
990 6587 480
991 1397 598
992 6030 619
993 2108 220
994 941 851
995 1460 522
996 193 262
997 7780 476
998 3540 793
999 2317 330
1000 7849 525
1001 6442 670
1002 4841 896
1003 8520 821
1004 2620 129
1005 7244 99
1006 7860 880
1007 3970 200
1008 6307 175
1009 1118 24
1010 9860 259
1011 5983 922
1012 3030 617
1013 5777 898
1014 9165 632
1015 5546 555
1016 6721 655
1017 6088 29
1018 88 765
1019 7295 685
1020 6146 733
1021 6481 30
1022 7909 157
1023 8819 848
1024 7236 720
1025 4749 921
1026 6208 463
1027 9374 635
1028 6597 323
1029 1083 229
1030 6052 661
1031 4251 930
1032 3950 832
1033 5529 548
1034 5519 511
1035 5496 223
1036 2786 237
1037 5773 582
1038 8204 732
1039 1984 456
1040 4188 33
1041 7916 414
1042 859 72
1043 8331 275
1044 7402 377
1045 6098 642
1046 1037 504
1047 780 13
1048 7329 313
1049 802 219
1050 1737 1
1051 305 732
1052 3640 657
1053 9413 597
1054 2380 285
1055 2230 445
1056 9233 843
1057 8468 309
1058 9682 988
1059 8646 732
1060 5402 249
1061 4371 591
1062 6392 842
1063 1276 422
1064 8783 790
1065 1799 504
1066 7704 106
1067 5391 5
1068 6291 273
1069 2480 508
1070 3451 757
1071 7296 686
1072 1897 430
1073 5544 779
1074 1627 831
1075 3285 750
1076 5822 800
1077 5096 948
1078 4554 229
1079 9504 35
1080 7304 523
1081 4182 973
1082 5748 225
1083 4324 759
1084 481 479
1085 7428 604
1086 9586 553
1087 7753 735
1088 7765 324
1089 3091 187
1090 8755 741
1091 6023 619
1092 5816 796
1093 5053 463
1094 3147 317
1095 7188 51
1096 2944 298
1097 5138 885
1098 9228 107
1099 8645 884
1100 9574 737
1101 6676 897
1102 2462 427
1103 5502 674
1104 5734 842
1105 7161 486
1106 7374 853
1107 2201 242
1108 1594 47
1109 8488 211
1110 7383 197
1111 8869 253
1112 3359 204
1113 6640 493
1114 6763 892
1115 726 762
1116 275 440
1117 8623 848
1118 4190 939
1119 3728 701
1120 2823 342
1121 4620 81
1122 5488 649
1123 1743 476
1124 5628 952
1125 238 5
1126 4062 373
1127 8500 483
1128 9698 741
1129 6452 684
1130 5069 515
1131 7684 5
1132 7761 499
1133 8210 257
1134 2441 620
1135 8203 126
1136 1351 65
1137 668 679
1138 1587 778
1139 1094 772
1140 7033 513
1141 2190 4
1142 4044 849
1143 1604 115
1144 6578 110
1145 475 227
1146 6193 110
1147 2759 640
1148 8081 554
1149 8286 892
1150 874 966
1151 9573 746
1152 9047 248
1153 2151 555
1154 7004 174
1155 7003 594
1156 4602 139
1157 4821 474
1158 5491 431
1159 7152 409
1160 1509 277
1161 919 987
1162 1064 558
1163 6118 257
1164 7770 256
1165 3359 278
1166 7747 15
1167 4837 271
1168 3724 34
1169 7445 945
1170 6592 396
1171 1796 262
1172 6392 703
1173 434 539
1174 177 342
1175 3790 42
1176 5945 830
1177 983 140
1178 8726 437
1179 309 70
1180 9162 617
1181 7417 92
1182 7394 296
1183 7581 551
1184 6910 453
1185 6964 712
1186 54 126
1187 6772 282
1188 8660 365
1189 772 88
1190 9535 807
1191 9696 902
1192 9628 626
1193 4765 534
1194 4510 342
1195 3475 71
1196 5818 337
1197 8652 733
1198 2898 204
1199 2090 518
1200 8813 132
1201 949 894
1202 7928 964
1203 7326 282
1204 4766 937
1205 1408 704
1206 7954 555
1207 9166 191
1208 4664 147
1209 3223 207
1210 1236 509
1211 4687 162
1212 8606 675
1213 7716 939
1214 6379 181
1215 1079 519
1216 5120 623
1217 7197 573
1218 8205 962
1219 3201 427
1220 7569 649
1221 3480 807
1222 1579 142
1223 7981 446
1224 9997 782
1225 9657 87
1226 4251 118
1227 1591 806
1228 9054 140
1229 1609 376
1230 4774 895
1231 2157 310
1232 5160 245
1233 4561 347
1234 5369 186
1235 6228 234
1236 5280 476
1237 6576 854
1238 9144 314
1239 2644 946
1240 7598 687
1241 5700 17
1242 9066 878
1243 7947 578
1244 2142 877
1245 8849 816
1246 6205 21
1247 5559 763
1248 1443 857
1249 624 827
1250 2864 507
1251 4219 147
1252 3932 157
1253 5328 232
1254 9417 930
1255 9407 82
1256 2885 496
1257 1078 359
1258 9957 463
1259 2306 825
1260 2385 803
1261 32 944
1262 9998 774
1263 1649 288
1264 4146 622
1265 5076 332
1266 1823 475
1267 2205 184
1268 7281 608
1269 9051 102
1270 9597 14
1271 6083 837
1272 4625 141
1273 3861 356
1274 3744 5
1275 322 914
1276 3748 93
1277 4693 621
1278 3010 95
1279 4678 630
1280 2456 450
1281 3900 163
1282 3044 393
1283 5346 483
1284 1912 193
1285 9026 455
1286 5486 394
1287 6611 316
1288 4105 740
1289 4521 410
1290 812 582
1291 8501 350
1292 6507 277
1293 9690 207
1294 4526 42
1295 1948 666
1296 1299 413
1297 1521 27
1298 9588 79
1299 5048 238
1300 1493 340
1301 9647 928
1302 9414 503
1303 1913 331
1304 185 259
1305 9177 37
1306 237 698
1307 9340 504
1308 8203 560
1309 8934 234
1310 6167 426
1311 6857 807
1312 7610 63
1313 859 863
1314 6683 730
1315 7442 900
1316 3790 472
1317 667 947
1318 8935 186
1319 135 912
1320 1359 305
1321 7818 21
1322 479 994
1323 2033 631
1324 9706 995
1325 617 374
1326 6493 808
1327 9292 441
1328 7834 930
1329 505 924
1330 4677 234
1331 9304 112
1332 4797 74
1333 3745 439
1334 175 131
1335 1744 402
1336 5619 338
1337 1995 704
1338 307 874
1339 218 53
1340 9859 359
1341 3793 455
1342 2005 44
1343 1716 84
1344 2878 619
1345 6011 750
1346 9802 538
1347 236 665
1348 4156 771
1349 8102 472
1350 6760 64
1351 5405 666
1352 1948 965
1353 135 148
1354 4185 776
1355 9503 512
1356 4716 207
1357 5392 529
1358 7129 506
1359 3804 324
1360 4044 528
1361 4353 118
1362 2432 316
1363 818 502
1364 270 797
1365 6381 203
1366 529 376
1367 6093 623
1368 961 910
1369 328 141
1370 7459 5
1371 4656 538
1372 9651 876
1373 8829 602
1374 8724 354
1375 6739 719
1376 1092 195
1377 3840 203
1378 8810 99
1379 4280 677
1380 4131 398
1381 230 313
1382 5012 390
1383 4373 752
1384 7266 137
1385 5007 194
1386 3079 374
1387 8457 111
1388 1733 816
1389 8628 602
1390 7175 100
1391 1035 940
1392 2302 434
1393 3849 6
1394 6357 906
1395 5028 808
1396 861 590
1397 1328 98
1398 50 306
1399 1681 50
1400 2674 328
1401 6996 179
1402 8648 241
1403 2803 583
1404 4090 58
1405 2317 842
1406 9570 165
1407 8690 403
1408 2615 425
1409 1886 352
1410 3854 372
1411 653 9
1412 992 8
1413 2133 165
1414 429 97
1415 3083 97
1416 1276 533
1417 9319 738
1418 5308 170
1419 1261 429
1420 8489 388
1421 1981 562
1422 2378 635
1423 4379 511
1424 8538 290
1425 4036 363
1426 5085 181
1427 363 38
1428 7198 858
1429 5778 563
1430 5406 225
1431 6101 240
1432 4792 900
1433 3415 335
1434 93 84
1435 6567 719
1436 2887 923
1437 1515 171
1438 4800 192
1439 6200 942
1440 8310 420
1441 1503 652
1442 8922 781
1443 7748 982
1444 295 520
1445 4490 932
1446 6106 900
1447 2066 272
1448 844 969
1449 8562 446
1450 127 838
1451 5722 947
1452 2154 938
1453 691 798
1454 6171 570
1455 4201 894
1456 8046 453
1457 7665 987
1458 4798 790
1459 7005 688
1460 662 16
1461 4220 181
1462 2227 968
1463 3197 867
1464 3530 469
1465 5065 889
1466 4044 435
1467 1463 86
1468 6622 438
1469 9081 205
1470 1622 876
1471 658 322
1472 7308 194
1473 7375 778
1474 7385 60
1475 2458 503
1476 8036 454
1477 7549 507
1478 264 762
1479 7147 58
1480 2892 279
1481 1766 845
1482 3333 738
1483 8405 708
1484 3687 281
1485 8348 730
1486 4817 461
1487 2891 914
1488 2701 982
1489 4089 592
1490 2855 907
1491 4461 892
1492 3016 129
1493 1958 899
1494 3680 760
1495 4520 312
1496 6196 438
1497 4076 730
1498 3742 440
1499 9426 500
1500 5601 299
1501 794 507
1502 6271 129
1503 6680 495
1504 9320 665
1505 1380 528
1506 249 439
1507 1018 674
1508 3198 941
1509 185 801
1510 1777 124
1511 9422 225
1512 401 13
1513 2327 901
1514 6153 136
1515 2570 326
1516 6872 156
1517 4655 299
1518 7304 864
1519 8470 417
1520 8026 978
1521 8833 638
1522 6763 626
1523 6037 383
1524 4905 340
1525 5435 45
1526 551 456
1527 9926 124
1528 473 225
1529 7419 582
1530 9168 876
1531 7328 752
1532 7823 694
1533 463 694
1534 7532 381
1535 8601 926
1536 1268 364
1537 447 446
1538 9075 873
1539 8204 561
1540 7411 408
1541 3688 273
1542 3495 650
1543 4688 726
1544 1004 743
1545 9610 466
1546 4055 773
1547 431 402
1548 2026 661
1549 5495 93
1550 6193 662
1551 7376 817
1552 8884 944
1553 6021 485
1554 4688 27
1555 978 156
1556 3790 123
1557 148 573
1558 4524 425
1559 2922 558
1560 5186 759
1561 3545 859
1562 7369 302
1563 2422 543
1564 102 85
1565 4312 566
1566 2695 421
1567 7688 456
1568 1291 420
1569 4363 957
1570 9527 229
1571 9331 419
1572 771 824
1573 2437 549
1574 3573 752
1575 501 826
1576 8175 385
1577 6898 217
1578 7923 798
1579 526 779
1580 490 3
1581 207 943
1582 9521 615
1583 5411 280
1584 2582 767
1585 6206 923
1586 2256 117
1587 9934 612
1588 3741 112
1589 8 612
1590 4478 491
1591 9994 606
1592 4729 571
1593 8475 518
1594 1952 24
1595 1711 682
1596 8934 511
1597 4186 888
1598 4990 161
1599 3513 325
1600 9764 401
1601 9342 151
1602 9467 622
1603 8116 104
1604 1050 345
1605 1794 432
1606 6427 31
1607 9455 83
1608 7689 777
1609 7616 807
1610 6174 691
1611 6315 865
1612 2470 55
1613 9105 537
1614 1745 271
1615 7869 618
1616 915 789
1617 5069 87
1618 1124 798
1619 4289 93
1620 716 918
1621 5036 667
1622 2184 522
1623 9090 600
1624 8423 957
1625 6639 316
1626 2309 92
1627 389 216
1628 349 603
1629 7942 174
1630 2408 641
1631 9145 432
1632 2189 164
1633 9616 297
1634 1063 67
1635 385 196
1636 1774 284
1637 2405 582
1638 2635 974
1639 7668 469
1640 9243 563
1641 2602 186
1642 269 15
1643 724 777
1644 9220 634
1645 2825 403
1646 6502 847
1647 733 396
1648 7221 543
1649 7253 65
1650 7100 138
1651 7198 932
1652 9477 562
1653 3341 207
1654 8089 951
1655 7409 485
1656 4715 128
1657 1589 916
1658 6233 147
1659 591 629
1660 3584 740
1661 2782 104
1662 6834 267
1663 6336 817
1664 4621 136
1665 7604 83
1666 3644 819
1667 6529 138
1668 2406 340
1669 9384 316
1670 3956 528
1671 8950 215
1672 4379 400
1673 5750 415
1674 4421 363
1675 2654 857
1676 5117 74
1677 1740 656
1678 593 86
1679 73 680
1680 1231 498
1681 8422 327
1682 796 147
1683 8867 504
1684 5221 825
1685 2693 73
1686 2601 50
1687 3384 531
1688 8743 234
1689 2063 506
1690 2716 498
1691 5604 724
1692 8077 52
1693 5478 905
1694 5058 449
1695 2325 672
1696 9914 977
1697 2508 328
1698 4671 163
1699 6801 430
1700 5401 618
1701 6107 238
1702 1310 838
1703 2006 915
1704 1846 620
1705 3625 331
1706 4089 930
1707 5365 948
1708 3540 762
1709 8637 448
1710 1757 73
1711 1323 42
1712 7426 186
1713 1035 718
1714 5442 898
1715 1407 992
1716 9430 144
1717 106 708
1718 6184 622
1719 2567 476
1720 1524 461
1721 3565 666
1722 4573 331
1723 8305 116
1724 451 969
1725 4539 120
1726 8312 222
1727 9476 318
1728 9242 688
1729 1118 372
1730 6238 3
1731 6573 930
1732 920 880
1733 1597 901
1734 6198 696
1735 8753 977
1736 9395 268
1737 2781 432
1738 9235 420
1739 1770 802
1740 204 831
1741 5847 452
1742 6923 508
1743 6487 888
1744 677 9
1745 780 227
1746 2188 200
1747 876 305
1748 5312 447
1749 818 329
1750 6292 821
1751 9654 102
1752 158 626
1753 3397 76
1754 6005 950
1755 1860 279
1756 3471 953
1757 6075 56
1758 9352 307
1759 5984 971
1760 8245 974
1761 3265 394
1762 3043 665
1763 2781 796
1764 2686 10
1765 5041 808
1766 2138 373
1767 13 162
1768 1138 548
1769 7504 104
1770 8128 621
1771 5302 68
1772 171 162
1773 8908 554
1774 6586 40
1775 8459 314
1776 6584 74
1777 7395 1
1778 5101 540
1779 5588 997
1780 666 25
1781 9154 898
1782 3225 914
1783 7418 853
1784 6833 435
1785 3567 262
1786 5707 385
1787 6863 431
1788 9772 861
1789 7110 570
1790 9618 954
1791 8237 852
1792 4753 593
1793 880 469
1794 9420 707
1795 1798 822
1796 2744 850
1797 9509 205
1798 8758 764
1799 5408 270
1800 1415 425
1801 6459 8
1802 6219 532
1803 9868 849
1804 9934 652
1805 5153 65
1806 5177 972
1807 9133 446
1808 3041 316
1809 3958 429
1810 387 792
1811 1498 545
1812 7404 740
1813 1695 785
1814 7420 464
1815 1489 784
1816 6670 77
1817 5569 770
1818 3177 939
1819 5732 219
1820 4243 905
1821 355 907
1822 1773 376
1823 8695 936
1824 1381 731
1825 7366 556
1826 586 645
1827 6363 48
1828 522 959
1829 1445 19
1830 6984 470
1831 5227 286
1832 240 917
1833 720 730
1834 6006 411
1835 6187 80
1836 6567 672
1837 2618 897
1838 985 39
1839 9127 239
1840 2735 719
1841 7970 260
1842 356 386
1843 5576 702
1844 2117 689
1845 4438 652
1846 5961 422
1847 8950 288
1848 8232 692
1849 2035 244
1850 9465 609
1851 309 597
1852 625 6
1853 6311 659
1854 6669 417
1855 6495 418
1856 3934 302
1857 2135 746
1858 4872 157
1859 8165 835
1860 3206 51
1861 1763 717
1862 1933 406
1863 7001 669
1864 9155 146
1865 5855 386
1866 5283 192
1867 3375 481
1868 8638 292
1869 8383 539
1870 6326 147
1871 4249 460
1872 7969 827
1873 4916 316
1874 1142 507
1875 8609 320
1876 4786 397
1877 4931 316
1878 7614 789
1879 1508 702
1880 7186 204
1881 8669 768
1882 9754 681
1883 7156 6
1884 7590 92
1885 2318 424
1886 7537 16
1887 663 933
1888 6124 787
1889 8182 287
1890 8348 332
1891 7258 487
1892 2102 759
1893 8961 485
1894 8781 603
