# Items: 35000, Weight: 8750000
# Index, Weight, Price
448 961 3648
449 526 9750
450 11 7275
451 586 8305
452 131 523
453 651 1772
454 629 4804
455 641 5621
456 512 3048
457 53 5527
458 474 5364
459 74 4557
460 488 677
461 239 2860
462 294 2949
463 493 5615
464 526 8095
465 178 871
466 808 6357
467 12 4013
468 974 1261
469 880 8733
470 610 1454
471 822 5070
472 206 4874
473 638 5009
474 145 6132
475 509 6815
476 341 2522
477 925 5440
478 255 3974
479 995 7838
480 782 3247
481 238 74
482 825 2854
483 574 7811
484 83 7029
485 530 6470
486 35 4367
487 197 4985
488 216 4503
489 481 5088
490 328 3263
491 902 4668
492 271 5545
493 254 547
494 15 167
495 534 2129
496 856 4670
497 636 2971
498 769 7173
499 855 7592
500 685 3781
501 705 6183
502 401 9026
503 860 3033
504 423 1086
505 442 90
506 623 6884
507 698 7341
508 141 5809
509 367 2639
510 339 9888
511 455 4878
512 232 2061
513 608 9330
514 580 5652
515 159 7018
516 637 1181
517 852 7128
518 587 1551
519 888 7315
520 722 8091
521 87 6499
522 131 3639
523 168 4691
524 540 8506
525 821 9773
526 554 2408
527 393 343
528 252 3627
529 465 9669
530 650 9417
531 492 1214
532 612 5765
533 187 3539
534 742 4862
535 257 322
536 424 4524
537 804 4039
538 363 4281
539 307 4073
540 368 9147
541 759 7237
542 501 8589
543 616 1364
544 109 7424
545 512 5439
546 576 9341
547 851 7124
548 654 4680
549 129 1878
550 171 6728
551 57 398
552 161 9018
553 138 6797
554 391 6015
555 241 4593
556 930 3145
557 642 4609
558 715 1331
559 406 1739
560 418 9336
561 193 4035
562 982 9070
563 986 3867
564 15 8458
565 455 673
566 65 9758
567 967 6754
568 861 7610
569 249 7192
570 105 5469
571 478 8240
572 866 1625
573 268 2185
574 145 1495
575 256 8135
576 653 6216
577 524 6719
578 266 6928
579 304 8418
580 927 9422
581 340 4651
582 445 8028
583 289 1828
584 328 1475
585 405 5639
586 40 3895
587 560 1062
588 868 803
589 746 510
590 38 8936
591 956 5445
592 942 1991
593 849 6714
594 652 7636
595 88 2004
596 925 9401
597 654 9098
598 49 1990
599 323 6716
600 132 3705
601 98 198
602 15 857
603 890 6043
604 480 4772
605 898 8230
606 588 1194
607 853 3165
608 496 1108
609 490 8733
610 774 9072
611 359 2896
612 83 3594
613 189 8396
614 165 1089
615 217 7870
616 576 4735
617 2 9508
618 892 1179
619 61 1593
620 201 1144
621 93 1174
622 577 3065
623 199 489
624 261 9927
625 794 9792
626 898 6359
627 318 1989
628 28 9571
629 562 7521
630 852 3757
631 238 1515
632 190 1954
633 596 7616
634 642 83
635 516 9536
636 410 359
637 529 7689
638 807 7595
639 173 6897
640 951 2124
641 815 4059
642 759 4725
643 320 641
644 329 8321
645 641 4883
646 712 2385
647 146 1261
648 10 8017
649 358 4912
650 598 1405
651 218 6820
652 158 1809
653 276 3507
654 488 8127
655 410 9156
656 800 4200
657 818 6547
658 88 4904
659 368 7079
660 127 9462
661 706 552
662 442 1199
663 1 933
664 757 1963
665 343 7434
666 374 2034
667 587 9276
668 816 8453
669 558 7110
670 565 37
671 742 572
672 50 9471
673 585 2713
674 242 7800
675 779 4384
676 292 1345
677 691 1784
678 737 3495
679 33 6037
680 802 7088
681 226 9459
682 956 4762
683 528 1363
684 243 7288
685 715 5818
686 603 2907
687 161 505
688 947 524
689 790 3686
690 650 4509
691 317 1880
692 786 8690
693 675 3570
694 997 2073
695 116 5307
696 378 4951
697 973 2480
698 680 5308
699 392 1324
700 695 8156
701 64 4319
702 672 2036
703 657 1908
704 726 6668
705 158 769
706 409 3123
707 492 8596
708 506 4135
709 874 4042
710 291 7635
711 715 925
712 420 8598
713 835 8053
714 893 6655
715 420 849
716 35 3970
717 162 510
718 388 9410
719 927 7875
720 79 4091
721 424 4239
722 208 1093
723 333 1344
724 232 4170
725 328 4220
726 673 5894
727 759 4020
728 387 5990
729 371 1621
730 295 6081
731 743 5662
732 566 8709
733 979 4424
734 453 5872
735 359 1384
736 525 6484
737 679 9677
738 633 8937
739 184 6727
740 596 6339
741 249 8792
742 597 2793
743 491 8489
744 994 9272
745 20 174
746 649 8701
747 303 5246
748 898 3795
749 155 3956
750 395 9841
751 771 3677
752 202 6149
753 547 7627
754 506 7323
755 10 3272
756 848 7003
757 893 9472
758 39 2554
759 789 4556
760 21 9101
761 112 165
762 67 3556
763 579 8240
764 76 2896
765 277 6365
766 784 1884
767 940 4171
768 880 830
769 292 6199
770 702 6871
771 639 16
772 803 9502
773 260 1156
774 791 6607
775 87 9129
776 401 5441
777 236 4517
778 71 9755
779 285 3424
780 418 6221
781 380 3216
782 52 5361
783 2 132
784 239 9602
785 318 753
786 391 6012
787 432 2343
788 554 2266
789 137 3916
790 969 6342
791 153 1701
792 868 739
793 74 3652
794 884 4822
795 112 7815
796 767 5048
797 533 4338
798 582 2574
799 578 4505
800 733 9320
801 430 3169
802 680 5910
803 343 1087
804 193 9526
805 293 3851
806 957 9010
807 779 9850
808 343 6708
809 148 6412
810 433 9418
811 948 5851
812 535 6373
813 563 4286
814 500 5925
815 201 4518
816 845 8340
817 683 4479
818 423 7682
819 854 1714
820 629 9914
821 8 8004
822 373 1992
823 478 5470
824 328 6983
825 373 5516
826 558 124
827 705 8370
828 34 4712
829 334 6925
830 323 8953
831 202 688
832 610 8471
833 802 5253
834 640 6906
835 991 7405
836 502 3485
837 989 781
838 465 9986
839 93 6740
840 816 2047
841 193 728
842 190 3604
843 773 245
844 709 8302
845 505 660
846 660 3762
847 476 1702
848 70 7921
849 82 6296
850 297 5066
851 784 5378
852 690 2125
853 186 1389
854 635 3686
855 710 6364
856 968 2555
857 287 4248
858 27 2485
859 407 9937
860 353 5963
861 225 7768
862 709 954
863 378 2978
864 253 6607
865 323 7593
866 357 2231
867 283 4104
868 897 7956
869 832 1267
870 364 1299
871 639 9806
872 979 1269
873 859 4008
874 321 2109
875 877 9792
876 832 216
877 714 9120
878 967 700
879 318 4157
880 16 3846
881 785 8677
882 374 6547
883 821 1425
884 560 4249
885 271 4277
886 266 131
887 289 528
888 319 5465
889 62 7263
890 376 4920
891 784 209
892 275 866
893 152 9375
894 390 1579
895 376 9976
896 753 5353
897 955 8719
898 71 90
899 903 8157
900 28 879
901 58 9670
902 429 465
903 945 716
904 565 6488
905 836 4850
906 718 2133
907 952 646
908 464 4341
909 407 5703
910 886 9965
911 973 4744
912 578 1155
913 912 9081
914 786 4840
915 833 7211
916 63 3429
917 771 4338
918 400 2573
919 666 5225
920 997 8212
921 806 1138
922 30 82
923 37 1697
924 864 4651
925 959 1943
926 208 8262
927 30 4123
928 188 3660
929 346 1983
930 50 1961
931 855 5492
932 928 1511
933 653 1076
934 139 63
935 149 4049
936 91 9682
937 427 4438
938 723 398
939 817 7923
940 193 3365
941 872 8148
942 462 6394
943 864 4027
944 774 9234
945 230 1078
946 343 81
947 363 68
948 554 3593
949 382 1889
950 917 3859
951 497 7003
952 43 9127
953 405 3309
954 882 5578
955 753 2778
956 704 2533
957 487 5655
958 136 3811
959 657 2546
960 273 3346
961 699 8356
962 575 6529
963 352 1765
964 785 7548
965 869 7010
966 766 7407
967 299 222
968 293 7827
969 635 6580
970 844 3459
971 51 4088
972 707 9352
973 294 2419
974 910 3507
975 657 6129
976 79 4249
977 870 9283
978 709 4574
979 635 4756
980 330 4876
981 71 5318
982 688 9280
983 754 3532
984 168 6179
985 803 1198
986 208 9989
987 878 8283
988 565 9098
989 609 942
990 728 766
991 531 8101
992 44 2591
993 186 7743
994 33 3059
995 714 3117
996 860 1531
997 461 3520
998 201 101
999 900 8639
1000 893 8820
1001 383 4135
1002 312 1957
1003 720 5490
1004 928 3386
1005 405 9016
1006 793 5956
1007 184 9452
1008 591 4640
1009 619 3640
1010 435 821
1011 15 5480
1012 673 4478
1013 357 5987
1014 978 7767
1015 453 2325
1016 827 891
1017 392 446
1018 345 3910
1019 21 7377
1020 310 4321
1021 530 571
1022 869 9886
1023 554 1767
1024 442 6073
1025 731 9951
1026 541 1982
1027 400 1466
1028 132 4196
1029 331 7221
1030 791 1168
1031 765 5614
1032 819 9550
1033 612 1259
1034 738 9404
1035 266 7101
1036 196 9293
1037 419 1130
1038 923 6298
1039 348 7314
1040 282 6437
1041 80 779
1042 606 7124
1043 383 9838
1044 879 2937
1045 324 4636
1046 261 3576
1047 822 2054
1048 63 8305
1049 799 7644
1050 670 4856
1051 41 3121
1052 262 3428
1053 967 2946
1054 946 2167
1055 362 9737
1056 437 9938
1057 710 1013
1058 75 614
1059 119 4356
1060 804 2926
1061 718 284
1062 176 3807
1063 631 6357
1064 689 5125
1065 126 6901
1066 698 6425
1067 164 9579
1068 454 9585
1069 729 6230
1070 220 6190
1071 493 5730
1072 644 9077
1073 308 4634
1074 865 2768
1075 410 2695
1076 848 5038
1077 974 2410
1078 987 211
1079 15 5849
1080 662 2414
1081 473 6825
1082 999 3070
1083 616 4281
1084 37 6648
1085 304 4429
1086 558 6366
1087 926 5852
1088 783 4082
1089 595 8110
1090 766 8741
1091 907 7973
1092 517 1723
1093 354 1428
1094 147 8549
1095 605 4484
1096 694 2362
1097 870 4777
1098 169 1894
1099 655 6063
1100 749 2106
1101 224 5365
1102 379 5634
1103 288 8884
1104 939 2627
1105 769 6934
1106 891 1554
1107 541 8285
1108 88 9633
1109 128 4485
1110 982 7999
1111 186 9496
1112 408 5481
1113 486 4402
1114 637 4987
1115 535 4162
1116 134 9778
1117 555 3382
1118 363 7373
1119 979 219
1120 538 629
1121 85 3654
1122 79 111
1123 177 6713
1124 549 4559
1125 857 155
1126 883 4869
1127 637 4033
1128 287 4372
1129 180 1397
1130 959 1033
1131 11 5756
1132 508 9055
1133 17 3794
1134 160 2665
1135 67 1782
1136 523 7684
1137 132 8642
1138 72 4841
1139 930 6484
1140 139 8570
1141 474 1720
1142 358 476
1143 788 4732
1144 136 6860
1145 123 9010
1146 350 3140
1147 901 6147
1148 210 3922
1149 637 7160
1150 780 4646
1151 468 3909
1152 856 1293
1153 515 8474
1154 99 4695
1155 555 8780
1156 971 3714
1157 793 6947
1158 727 9123
1159 964 2792
1160 467 9832
1161 95 1844
1162 774 7425
1163 635 5148
1164 253 6114
1165 926 7504
1166 85 655
1167 917 4466
1168 726 2829
1169 86 2122
1170 741 7556
1171 350 2831
1172 23 301
1173 589 9242
1174 276 2497
1175 859 4089
1176 332 4472
1177 908 7511
1178 224 2039
1179 715 4329
1180 115 6250
1181 326 1976
1182 56 7709
1183 499 9489
1184 165 7784
1185 84 7896
1186 716 7229
1187 113 4248
1188 471 1492
1189 468 4099
1190 51 4761
1191 299 8451
1192 66 7044
1193 864 3671
1194 824 6106
1195 293 4561
1196 575 8698
1197 437 4419
1198 529 3783
1199 417 9198
1200 415 6465
1201 541 12
1202 710 5765
1203 295 2687
1204 934 5544
1205 718 9408
1206 317 9561
1207 791 3432
1208 861 4769
1209 767 1403
1210 990 9472
1211 548 5460
1212 169 113
1213 782 1465
1214 938 9463
1215 669 3435
1216 655 8628
1217 38 5095
1218 924 6480
1219 413 9340
1220 289 3359
1221 343 8090
1222 79 7130
1223 196 3806
1224 545 6348
1225 245 4497
1226 619 6749
1227 637 8143
1228 320 6312
1229 409 3338
1230 107 2951
1231 555 635
1232 510 7594
1233 451 5228
1234 684 499
1235 56 2301
1236 205 8085
1237 671 8245
1238 56 6155
1239 183 3959
1240 307 3501
1241 988 351
1242 58 9384
1243 315 9910
1244 617 9850
1245 780 8773
1246 279 1538
1247 484 5074
1248 825 6997
1249 455 4431
1250 130 8916
1251 437 386
1252 846 9200
1253 776 3775
1254 90 7273
1255 869 70
1256 866 5057
1257 363 8216
1258 671 2559
1259 313 3455
1260 71 6677
1261 329 8224
1262 746 2176
1263 121 2776
1264 913 9182
1265 280 7114
1266 627 2998
1267 740 4627
1268 779 9927
1269 707 3857
1270 172 9143
1271 539 9058
1272 119 6666
1273 1 8541
1274 787 4770
1275 195 7315
1276 406 3179
1277 802 181
1278 924 7662
1279 279 8298
1280 427 666
1281 712 7322
1282 274 6383
1283 548 608
1284 252 9941
1285 699 5925
1286 421 6653
1287 107 5126
1288 926 258
1289 403 1418
1290 137 7782
1291 663 9171
1292 877 3171
1293 146 9210
1294 456 9931
1295 301 1592
1296 258 9052
1297 854 321
1298 802 1288
1299 269 70
1300 746 435
1301 44 1486
1302 287 3997
1303 937 9033
1304 379 4924
1305 900 8818
1306 475 8877
1307 899 4061
1308 785 437
1309 154 6242
1310 661 5759
1311 157 2209
1312 173 8789
1313 39 2069
1314 971 9402
1315 902 9867
1316 771 3785
1317 717 5821
1318 178 3092
1319 458 3134
1320 446 7702
1321 466 6184
1322 40 8957
1323 233 4992
1324 503 1256
1325 927 6141
1326 546 9564
1327 783 1329
1328 170 2211
1329 752 3326
1330 802 8998
1331 793 9766
1332 209 963
1333 165 129
1334 933 8833
1335 873 9205
1336 294 8941
1337 320 2675
1338 402 7679
1339 327 2997
1340 398 6689
1341 664 4877
1342 304 8638
1343 157 1156
1344 564 6584
1345 18 9679
1346 864 6753
1347 544 1300
1348 464 69
1349 252 4807
1350 9 4191
1351 742 1713
1352 463 9436
1353 363 1360
1354 271 448
1355 203 7126
1356 736 7664
1357 392 5295
1358 143 6139
1359 657 85
1360 975 3256
1361 171 1660
1362 37 1168
1363 97 8657
1364 959 4254
1365 715 3080
1366 944 7025
1367 517 4723
1368 768 7835
1369 166 9178
1370 821 1896
1371 794 9477
1372 120 92
1373 607 5959
1374 957 7780
1375 559 1057
1376 712 1858
1377 307 6540
1378 255 7997
1379 406 416
1380 542 988
1381 803 2134
1382 624 4580
1383 982 8398
1384 7 4182
1385 827 8708
1386 526 1927
1387 263 5721
1388 51 8529
1389 747 1801
1390 354 3568
1391 178 9618
1392 348 4136
1393 974 9162
1394 145 1304
1395 72 570
1396 207 1370
1397 587 4544
1398 878 7849
1399 488 7016
1400 777 6995
1401 174 7076
1402 788 5193
1403 837 9782
1404 701 249
1405 227 88
1406 211 9572
1407 644 4300
1408 84 3133
1409 180 5752
1410 40 2475
1411 526 7586
1412 831 357
1413 380 7211
1414 385 8308
1415 616 6672
1416 244 4555
1417 989 2828
1418 298 3224
1419 269 1788
1420 725 5580
1421 376 4251
1422 611 4345
1423 214 4255
1424 696 964
1425 690 7286
1426 262 9559
1427 972 196
1428 418 6576
1429 371 8090
1430 629 1145
1431 309 2975
1432 78 2261
1433 554 2199
1434 364 4441
1435 361 2833
1436 51 3728
1437 291 5797
1438 323 176
1439 774 3450
1440 942 2332
1441 287 9300
1442 857 8530
1443 605 3319
1444 26 8475
1445 672 3752
1446 787 2624
1447 808 5446
1448 300 9459
1449 263 7459
1450 571 3250
1451 970 3572
1452 434 9916
1453 86 9174
1454 958 7928
1455 802 729
1456 842 937
1457 43 1024
1458 12 8016
1459 20 444
1460 125 6902
1461 740 7996
1462 374 4631
1463 798 8824
1464 417 3841
1465 319 5450
1466 564 1718
1467 552 2526
1468 410 8053
1469 98 3527
1470 531 2674
1471 217 4980
1472 198 2603
1473 516 667
1474 378 1166
1475 938 4526
1476 785 4289
1477 673 4012
1478 848 7728
1479 47 2577
1480 156 4789
1481 454 9452
1482 599 9205
1483 538 6974
1484 103 5073
1485 397 9337
1486 999 6117
1487 705 7964
1488 553 9143
1489 503 4852
1490 416 276
1491 658 2493
1492 765 3488
1493 39 7196
1494 319 5517
1495 442 9320
1496 211 2797
1497 213 7891
1498 652 3295
1499 63 3332
1500 776 6056
1501 11 3058
1502 629 4361
1503 694 3600
1504 989 3636
1505 587 1235
1506 401 5528
1507 112 5329
1508 528 4989
1509 42 975
1510 249 2743
1511 929 1676
1512 858 7919
1513 798 723
1514 326 2858
1515 694 1609
1516 927 3730
1517 968 9827
1518 391 9375
1519 548 4443
1520 907 12
1521 871 4922
1522 20 117
1523 42 5930
1524 140 9288
1525 553 143
1526 101 3545
1527 269 7459
1528 3 5568
1529 334 2985
1530 604 6013
1531 191 1121
1532 991 1884
1533 382 9520
1534 44 5464
1535 158 4477
1536 822 6203
1537 86 9736
1538 678 6029
1539 948 1339
1540 363 2509
1541 310 8813
1542 872 1677
1543 939 9284
1544 130 8873
1545 846 688
1546 321 7797
1547 32 5687
1548 86 6025
1549 717 8586
1550 781 6912
1551 651 9677
1552 138 5106
1553 176 7647
1554 989 2638
1555 940 2965
1556 986 6472
1557 812 4401
1558 138 7371
1559 154 6996
1560 850 7186
1561 935 1032
1562 542 246
1563 325 7077
1564 580 4548
1565 634 4262
1566 386 5114
1567 120 6580
1568 49 3649
1569 787 5172
1570 222 904
1571 838 5911
1572 696 746
1573 275 6696
1574 834 3417
1575 390 1248
1576 132 518
1577 965 6583
1578 505 292
1579 765 1190
1580 3 5393
1581 648 8854
1582 395 9430
1583 357 7132
1584 231 3973
1585 328 5172
1586 565 8841
1587 279 5448
1588 310 518
1589 232 2021
1590 4 6434
1591 857 7630
1592 252 3384
1593 646 9696
1594 369 94
1595 812 1133
1596 871 1538
1597 990 7212
1598 415 5052
1599 932 6618
1600 35 3115
1601 251 8757
1602 4 3688
1603 969 4052
1604 65 4709
1605 341 4777
1606 293 8154
1607 905 4813
1608 555 139
1609 380 6815
1610 324 4899
1611 179 4221
1612 670 3801
1613 729 3423
1614 64 3712
1615 400 4121
1616 868 8777
1617 620 4048
1618 502 5837
1619 3 4732
1620 136 7021
1621 105 6743
1622 321 5714
1623 805 4801
1624 499 2259
1625 234 3463
1626 898 7975
1627 135 8780
1628 517 31
1629 994 3300
1630 231 2902
1631 177 7994
1632 166 9465
1633 166 8495
1634 172 6613
1635 779 7477
1636 564 9624
1637 43 7709
1638 363 4103
1639 464 2406
1640 558 8416
1641 278 4830
1642 94 5071
1643 693 7421
1644 351 1802
1645 669 7499
1646 960 4496
1647 67 6756
1648 537 3317
1649 419 8980
1650 675 4848
1651 672 4130
1652 315 2802
1653 734 5495
1654 106 9042
1655 799 7406
1656 968 5821
1657 527 7393
1658 893 6796
1659 639 6182
1660 52 9184
1661 522 4294
1662 987 7389
1663 120 2375
1664 65 8184
1665 595 7789
1666 361 6060
1667 336 9521
1668 570 8530
1669 600 2843
1670 571 5067
1671 276 1562
1672 457 4539
1673 958 8883
1674 338 618
1675 630 3842
1676 868 4629
1677 453 8528
1678 156 1
1679 87 3764
1680 308 5468
1681 213 318
1682 587 5937
1683 854 8293
1684 352 965
1685 564 6769
1686 321 5283
1687 802 6862
1688 135 3241
1689 357 3144
1690 508 3285
1691 196 8909
1692 668 5954
1693 900 4750
1694 617 4184
1695 391 5504
1696 210 8108
1697 796 4076
1698 39 9513
1699 258 5396
1700 888 5707
1701 220 9527
1702 552 5692
1703 414 1064
1704 291 2867
1705 239 508
1706 394 3179
1707 265 8302
1708 810 3633
1709 853 4992
1710 977 4544
1711 175 4353
1712 39 2152
1713 894 6785
1714 418 5989
1715 162 6518
1716 288 8184
1717 776 8579
1718 728 9467
1719 707 4602
1720 159 88
1721 447 1127
1722 672 4321
1723 208 788
1724 383 9414
1725 541 7300
1726 725 4644
1727 77 2638
1728 474 5784
1729 533 5565
1730 933 5201
1731 639 2937
1732 692 3027
1733 250 9628
1734 358 4152
1735 636 5379
1736 748 2974
1737 420 2495
1738 704 8452
1739 893 2260
1740 454 8179
1741 622 9420
1742 899 7005
1743 283 8490
1744 190 3324
1745 961 8609
1746 661 5845
1747 337 3589
1748 193 4850
1749 93 334
1750 313 5487
1751 9 2241
1752 969 8152
1753 9 1348
1754 670 9097
1755 866 8067
1756 285 2424
1757 580 7370
1758 264 7625
1759 891 6345
1760 365 3184
1761 784 2051
1762 914 9013
1763 140 1089
1764 876 5914
1765 514 1082
1766 17 5048
1767 871 1671
1768 315 8477
1769 998 7466
1770 842 4062
1771 299 270
1772 93 9459
1773 889 4774
1774 263 8090
1775 76 8469
1776 948 5890
1777 235 5242
1778 451 4025
1779 431 3208
1780 620 6958
1781 682 3777
1782 501 8212
1783 397 9943
1784 507 7207
1785 210 4114
1786 270 2858
1787 533 8441
1788 169 505
1789 906 3813
1790 60 7639
1791 55 4906
1792 520 2578
1793 725 3066
1794 869 8391
1795 223 2850
1796 866 4261
1797 746 5716
1798 714 2817
1799 567 9746
1800 223 6265
1801 888 6637
1802 656 503
1803 729 6367
1804 291 1609
1805 298 6605
1806 125 6189
1807 257 7215
1808 467 4940
1809 455 2484
1810 337 1748
1811 755 1862
1812 688 5980
1813 62 2355
1814 680 4178
1815 725 2168
1816 102 6115
1817 220 2014
1818 346 7526
1819 784 555
1820 759 8479
1821 276 394
1822 482 242
1823 646 3120
1824 34 8225
1825 840 2418
1826 62 9534
1827 266 9353
1828 589 700
1829 850 5228
1830 411 1380
1831 183 4796
1832 48 2067
1833 81 3483
1834 920 6371
1835 592 7603
1836 660 7616
1837 924 4717
1838 471 5472
1839 659 3060
1840 858 9428
1841 624 6089
1842 769 6006
1843 847 510
1844 677 6814
1845 950 4384
1846 375 6230
1847 166 9364
1848 907 4125
1849 362 9755
1850 278 2105
1851 256 3734
1852 978 4983
1853 185 6140
1854 672 5484
1855 318 1178
1856 391 7120
1857 749 3402
1858 631 4862
1859 890 3950
1860 39 6626
1861 358 3972
1862 733 2596
1863 276 3015
1864 723 5463
1865 957 4224
1866 353 9285
1867 737 5083
1868 609 8835
1869 977 2162
1870 657 8415
1871 823 3265
1872 592 3805
1873 487 9425
1874 939 2013
1875 575 8614
1876 476 8298
1877 708 5522
1878 583 7499
1879 719 1541
1880 149 6989
1881 983 4055
1882 257 9359
1883 753 7191
1884 865 1221
1885 67 5813
1886 986 1669
1887 517 4761
1888 394 5680
1889 438 1299
1890 958 1695
1891 417 1092
